web_url,headline,top,common,demonym,city,month,year
https://query.nytimes.com/gst/abstract.html?res=9A0DE6DF143EE233A25751C2A9659C946997D6CF,CRUISER'S CAPTAIN FOUND.; British Naval Commander Was Exhausted in a Small Boat.,united kingdom,,united kingdom (british),,03,1908
https://query.nytimes.com/gst/abstract.html?res=9901EEDE1631E233A25756C2A9629C946997D6CF,BIG LOCKOUT IN BRITAIN.; Shipbuilders Decide to Shut Down In Order to Stop a Strike.,united kingdom,united kingdom (britain),,,04,1908
https://query.nytimes.com/gst/abstract.html?res=9C07E5DB143EE233A25756C0A9639C946997D6CF,SIGN AIRSHIP CONTRACT.; Wrights Make Conditional Sale to French Financier.,france,,france (french),,05,1908
https://query.nytimes.com/gst/abstract.html?res=9E00E7D7143EE233A25751C0A9609C946997D6CF,ZUST TO STAY IN PARIS RACE.; Baron Edward Scheinvogel Goes to Irkutsk to Drive Italian Auto.,france,,italy (italian),france (paris) : russia (irkutsk),06,1908
https://query.nytimes.com/gst/abstract.html?res=9406E6D9173EE033A25751C2A9619C946997D6CF,PROTOS RACING FOR BERLIN.; Koeppen Expects to Reach Kaiser's Capital by Friday.,germany,,,germany (berlin),07,1908
https://query.nytimes.com/gst/abstract.html?res=9C0DE5D8123EE233A25753C1A96E9C946997D6CF,WAR TALK IN LONDON.; Admiralty Excused for Not Sending a Squadron to Australia.,united kingdom,australia (australia),,united kingdom (london),08,1908
https://query.nytimes.com/gst/abstract.html?res=9D00EFD7133EE233A25755C2A96F9C946997D6CF,CHARGE MANCHESTER MOB.; Police Rout Unemployed Who Try to Raid Town Hall.,united kingdom,,,united kingdom (manchester),09,1908
https://query.nytimes.com/gst/abstract.html?res=9B01E0DF103EE233A25751C1A9669D946997D6CF,"$50,000,000 RHODESIAN LOAN.; Reported England Will Guarantee That Amount.",united kingdom,united kingdom (england),,,10,1908
https://query.nytimes.com/gst/abstract.html?res=940CE0DD1731E233A25756C1A9679D946997D6CF,BRITISH MEDAL FOR WRIGHTS.; Aero Club Will Give It to Wilbur Wright at Banquet.,united kingdom,,united kingdom (british),,11,1908
https://query.nytimes.com/gst/abstract.html?res=9905E2DD113EE233A25752C1A9649D946997D6CF,"ROOSEVELT TO PROSECUTE FOES; Tells Governors He May Bring Criminal Libel Actions in Panama Affair. ORDERS SENT TO STIMSON Asked to Report Whether The New York World Is Liable -Denounces Mr. Pulitzer. NO DEAL, SAYS CROMWELL Canal Company's Attorney Declares No Americans Were Interested in the Purchase -- French Got $40,000,000.",france,panama (panama),france (french),,12,1908
https://query.nytimes.com/gst/abstract.html?res=9B05E6DF1031E733A25751C0A9679C946897D6CF,"OLD-AGE PENSIONS BEGIN.; England Starts Payments -- Estimated Cost $35,000,000 Annually.",united kingdom,united kingdom (england),,,01,1909
https://query.nytimes.com/gst/abstract.html?res=9B01EFDA1439E733A25755C0A9649C946897D6CF,"$50,000 GIFT TO FUND TO DEFEND ENGLAND; Alarm Over Possible Invasion Causes Remarkable Contribution to Esher's Recruiting Fund. PANIC STRIKES THE NATION Admiralty Wants Six Battleships and Naval Strength Is Concentrated In the North Sea.",united kingdom,united kingdom (england),,,02,1909
https://query.nytimes.com/gst/abstract.html?res=9400E3DB1539E733A25753C2A9659C946897D6CF,AMERICAN ABROAD ROBBED.; But London Police Recover $750 and Ring for Dr. Hutchins.,united kingdom,,,united kingdom (london),03,1909
https://query.nytimes.com/gst/abstract.html?res=9F04E2D9113EE033A2575BC1A9629C946897D6CF,TREASURY AGENT A SUICIDE.; W.E. Bainbridge of Customs Secret Service Ends Life in Paris.,france,,,france (paris),04,1909
https://query.nytimes.com/gst/abstract.html?res=940DE3DD1E31E733A25754C2A9639C946897D6CF,"MILLIONAIRE RECLUSE DIES.; Worth More Than $50,000,000 and Little Known in England.",united kingdom,united kingdom (england),,,05,1909
https://query.nytimes.com/gst/abstract.html?res=9B03E6D6173EE033A25755C0A9609C946897D6CF,CZAR TO MEET FALLIERES.; After Conference with French President at Cherbeurg to Visit King Edward,france,,france (french),,06,1909
https://query.nytimes.com/gst/abstract.html?res=9504E3DF1F31E733A2575BC0A9619C946897D6CF,DRAG BRITISH FLAG IN MUD.; American Tourists in Canada Tied the Emblem to Axles of Their Tallyho.,united kingdom,canada (canada),united kingdom (british),,07,1909
https://query.nytimes.com/gst/abstract.html?res=950CE6D61731E733A25752C3A96E9C946897D6CF,"FIVE-DAY TRIP NOW FROM HERE TO LONDON; Mauretania's Passengers, Leaving Here Wednesday, Dine in English Capital Monday. FISHGUARD ROUTE IS USED Atlantic Record Lowered Nearly Three Hours -- Total Traveling Time 5 Days 9 Hours and 22 Minutes.",united kingdom,,,united kingdom (london),08,1909
https://query.nytimes.com/gst/abstract.html?res=9806E4DF1539E733A25751C2A96F9C946897D6CF,OUR WARSHIPS HERE; BRITONS DUE TO-DAY; Atlantic Fleet Anchors Outside Harbor -- Wireless Heralds English Squadron's Approach. KAISER'S ENVOY DUE ALSO Special Honors for Him and Sir Edward Seymour on Arrival -- Hundreds Visit the French Ships.,united kingdom,united kingdom (briton),france (french),,09,1909
https://query.nytimes.com/gst/abstract.html?res=9D02E5DF1630E733A25750C1A9669D946897D6CF,"SOUTH POLE FUND OPENED.; Sir Edgar Speyer Starts It with $5,000 -- London's Lord Mayor Aids.",united kingdom,,,united kingdom (london),10,1909
https://query.nytimes.com/gst/abstract.html?res=9A06E4D6123EE733A25751C1A9679D946897D6CF,SKEPTICAL OF CANCER CURE.; London Experts Explain How Report of Discovery Probably Arose.,united kingdom,,,united kingdom (london),11,1909
https://query.nytimes.com/gst/abstract.html?res=9903E6DD133EE733A25751C2A9649D946897D6CF,"Only Two Typewritten Documents Submitted to Copenhagen University, and These Found to Contain No Proof at All.; TALE OF PLOT TOLD AGAIN Lounsdale Tried to Convince the Danes That Original Records Were Being Brought Over by Mrs. Cook. INSANITY THEORY IS DROPPED "" Shameless,"" Says Stroemgren, ""Scandal,"" Says Rasmussen, ""A Swindler,"" Says Holm, of the Examining Board. ABSURD TALE ABOUT DOGS Rasmussen Flouts Cook's Assertion That After Feeding His Dogs Pemmican He Used Them as Foot Warmers. SOME LOOSE FIGURES USED Then Cook Evidently Became Scared and Fled -- Wrote to Lounsdale from Marseilles -- His Whereabouts Are Not Known.",denmark,,denmark (dane),denmark (copenhagen) : france (marseille),12,1909
https://query.nytimes.com/gst/abstract.html?res=9501E1D71730E233A2575AC2A9679C946196D6CF,FLOOD CHECKED; PARIS DESOLATE; The Seine at Last Stationary After Reaching the Highest Point in Its History.,france,,,france (paris),01,1910
https://query.nytimes.com/gst/abstract.html?res=9406E4DF1430E233A2575BC0A9649C946196D6CF,"FLOODS RENEWED IN FRANCE.; Affluents of Seine Rising -- $4,000,000 Fund fop Former Victims.",france,france (france),,,02,1910
https://query.nytimes.com/gst/abstract.html?res=9D0DE1DA1139E333A25751C1A9659C946196D6CF,SCHIFF'S TALK LONDON TEXT.; Papers Say England Is Picking Japan's Chestnuts Out of Fire.,united kingdom,united kingdom (england) : japan (japan),,united kingdom (london),03,1910
https://query.nytimes.com/gst/abstract.html?res=9C07E4DE1530E233A25754C2A9629C946196D6CF,"$50,000 AIR RACE EXPECTED TO-DlY; White and Paulhan Will Probably Attempt the London-Manchester Flight.",united kingdom,,,united kingdom (manchester),04,1910
https://query.nytimes.com/gst/abstract.html?res=9507E3DC1530E233A25753C1A9639C946196D6CF,LONDONERS CHEER NEW BRITISH KING; Enthusiasm as the Ancient Proclamation Ceremony Is Carried Out.,united kingdom,,united kingdom (british),,05,1910
https://query.nytimes.com/gst/abstract.html?res=9502E5D71530E233A25750C1A9609C946196D6CF,HAMILTON READY STARTS AT 7 A.M.; Gave Machine a Final Test in Ten-Minute Flight Over Governors Island.,canada,,,bermuda (hamilton) : canada (hamilton),06,1910
https://query.nytimes.com/gst/abstract.html?res=9A07E1DD1239E433A25755C0A9619C946196D6CF,EX-JUDGE DEAD IN CREEK.; Bradford Almy of Ithaca Missed After Fourth of July Fishing Trip.,united kingdom,,,united kingdom (bradford),07,1910
https://query.nytimes.com/gst/abstract.html?res=9800E2DA1239E433A25756C0A96E9C946196D6CF,MRS. JESSE TYSON WEDS LIEUT. COTTEN; Wealthy Baltimore Widow and United States Army Officer Married in England.,united kingdom,united kingdom (england),,,08,1910
https://query.nytimes.com/gst/abstract.html?res=9D06E5D61230E233A25750C0A96F9C946196D6CF,SWIFT FLIGHT WITH TWO.; A French Military Aeroplane Makes 56 Miles an Hour.,france,,france (french),,09,1910
https://query.nytimes.com/gst/abstract.html?res=9905EEDB1F39E333A25752C1A9669D946196D6CF,CAN'T SUE LEISHMAN.; French Lawyer's Writ of Attachment Against Ambassador Is Quashed.,france,,france (french),,10,1910
https://query.nytimes.com/gst/abstract.html?res=9B0DE6DE1339E433A25754C1A9679D946196D6CF,RIFLES WERE FOR MEXICANS.; Arms Found at San Antonio Bought by Friend of Anti-Diaz Candidate.,mexico,,mexico (mexican),,11,1910
https://query.nytimes.com/gst/abstract.html?res=9F06EED81330E233A25752C2A9649D946196D6CF,THE CABLE COMBINATION.; Western Union to Guarantee Dividend to the Anglo-American.,united kingdom,,united kingdom (anglo),,12,1910
https://query.nytimes.com/gst/abstract.html?res=9C05E7DB1331E233A25753C1A9679C946096D6CF,AMAZED BY BOY'S DETENTION; Sending of Young Heape to Ellis Island Causes Anger In Liverpool.,united kingdom,,,united kingdom (liverpool),01,1911
https://query.nytimes.com/gst/abstract.html?res=9A00EEDF1439E333A25754C0A9649C946096D6CF,HEINZE MAKES CONCESSIONS.; Grants New England Stockholders More Voice in Davis-Daly Copper Co.,united kingdom,united kingdom (england),,,02,1911
https://query.nytimes.com/gst/abstract.html?res=9F0CE3D61331E233A25756C2A9659C946096D6CF,"LIMANTOUR MAY HAVE WON.; Split with Creel, However, May Increase Troubles in Mexico.",mexico,mexico (mexico),,,03,1911
https://query.nytimes.com/gst/abstract.html?res=9B04EFDE1031E233A25751C1A9629C946096D6CF,"MAURETANIA'S NEW RECORD.; Liner Travels 614 Knots in 24 Hours, but Gets to Liverpool Late.",united kingdom,,,united kingdom (liverpool),04,1911
https://query.nytimes.com/gst/abstract.html?res=9A0DEFDD1E3EE033A25757C1A9639C946096D6CF,"TO WED BRITISH NAVY EXPERT; Mrs. Garrett, Daughter of H.S. Pierson, Engaged to Carlyon Bellairs.",united kingdom,,united kingdom (british),,05,1911
https://query.nytimes.com/gst/abstract.html?res=9C07E5D61439E333A25756C0A9609C946096D6CF,HAMMOND IN LONDON.; Coronation Envoy to Visit Paris and Stay Till Eve of Ceremony.,united kingdom,,,france (paris) : united kingdom (london),06,1911
https://query.nytimes.com/gst/abstract.html?res=9A02E4D71431E233A2575BC0A9619C946096D6CF,J.R. KEENE ILL IN LONDON.; Staying at the Carlton Under Assumed Name -- Illness Though Serious.,united kingdom,,,united kingdom (london),07,1911
https://query.nytimes.com/gst/abstract.html?res=9805E2DC1531E233A25753C2A96E9C946096D6CF,STRIKE SETTLED; BRITISH UNION CLAIMS VICTORY; Railway Officials Agree to Arbitrate and Men Are to Go Back at Once.,united kingdom,,united kingdom (british),,08,1911
https://query.nytimes.com/gst/abstract.html?res=9404EFDE163CE633A25753C1A96F9C946096D6CF,BIG DROP ON GERMAN BOERSE.; Widespread Fear of War with France Causes Greatest Slump in Years.,france,france (france) : south africa (boer),germany (german),,09,1911
https://query.nytimes.com/gst/abstract.html?res=9C02E7D71531E233A25752C0A9669D946096D6CF,Tripoli Is Bombarded; Italian Force Lands at Prevesa.; TURKISH FLEET PURSUED,italy,,italy (italian) : turkey (turkish),libya (tripoli),10,1911
https://query.nytimes.com/gst/abstract.html?res=9E00E6DB1539E333A25750C2A9679D946096D6CF,ROYAL CHAPLAIN HAS DISAPPEARED; Police Reported to be Searching for Rev. F.P. Farrar -- He Is Thought to be in London.,united kingdom,,,united kingdom (london),11,1911
https://query.nytimes.com/gst/abstract.html?res=9A05E3DA1231E233A25750C2A9649D946096D6CF,BABY McLEAN'S THIRD XMAS.; Russian Ambassador and Admiral Dewey See His Tree.,russia,,russia (russian),,12,1911
https://query.nytimes.com/gst/abstract.html?res=9E04EFD9123AE633A25752C2A9679C946396D6CF,GIRL'S ARMS BROKEN IN ICEBOAT SMASH; Miss Christine Howe Badly Hurt in Francis Herreshoff's Craft at Bristol.,united kingdom,,,united kingdom (bristol),01,1912
https://query.nytimes.com/gst/abstract.html?res=990CEFDE1F31E233A25751C2A9649C946396D6CF,ADMITS THE ORION ROLLS.; Churchill Makes a Statement About the British Superdreadnought.,united kingdom,,united kingdom (british),,02,1912
https://query.nytimes.com/gst/abstract.html?res=9B04E5DF143CE633A25751C0A9659C946396D6CF,SUFFRAGISTS SMASH LONDON SHOP FRONTS,united kingdom,,,united kingdom (london),03,1912
https://query.nytimes.com/gst/abstract.html?res=9901E4DB1F31E233A25752C0A9629C946396D6CF,AUTO BANDIT DESPERATE.; Tried to Poison Himself When Arrested for Paris Auto Murders.,france,,,france (paris),04,1912
https://query.nytimes.com/gst/abstract.html?res=9A02E2DD153CE633A25750C0A9639C946396D6CF,ENGLAND ORDERS SIXTY AEROPLANES; To be Increased to 100 as Soon as the Army and Navy Train Enough Pilots.,united kingdom,united kingdom (england),,,05,1912
https://query.nytimes.com/gst/abstract.html?res=9F07E3D7103AE633A2575BC0A9609C946396D6CF,THANKS SENATOR SMITH.; British Railway Men Admire His Conduct of the Titanic Inquiry.,united kingdom,,united kingdom (british),,06,1912
https://query.nytimes.com/gst/abstract.html?res=9E00E7DE1630E233A25754C1A9619C946396D6CF,NEW INSURANCE LAW IS WORRYING BRITAIN; Lowly Paid Casual Workers Thrown Out of Employment by Lloyd-George's Act.,united kingdom,united kingdom (britain),,,07,1912
https://query.nytimes.com/gst/abstract.html?res=9B03E6DB1630E233A25750C1A96E9C946396D6CF,"LINER HITS ICEBERG NEAR BELLE ISLE; Allan Steamer Corsican, Bound for Liverpool, Injures Her Stem in Collision, but Proceeds.",united kingdom,,,united kingdom (liverpool),08,1912
https://query.nytimes.com/gst/abstract.html?res=9E0CE7D6123CE633A2575AC1A96F9C946396D6CF,CONFERS GARTER ON MIKADO.; Prince Arthur Invests New Emperor with British Order.,united kingdom,,united kingdom (british),,09,1912
https://query.nytimes.com/gst/abstract.html?res=940CE0D8113AE633A25750C0A9669D946396D6CF,An Ultimatum To-day.; ULTIMATUM TO TURKEY TO-DAY,turkey,turkey (turkey),,,10,1912
https://query.nytimes.com/gst/abstract.html?res=9C04E0DF1E3AE633A25757C1A9679D946396D6CF,"WAR SUSPENDED AFTER TURKEY SUES FOR PEACE; Porte Opens Negotiations Directly with Allies, Who Appear Satisfied of Its Good Faith.",turkey,turkey (turkey),,,11,1912
https://query.nytimes.com/gst/abstract.html?res=9D05EEDC1E3AE633A2575BC0A9649D946396D6CF,POWERS TO OVERSEE PEACE CONFERENCE; Most Important Diplomatic Gathering Since Treaty of Berlin Will Be Held in London.,united kingdom,,,germany (berlin) : united kingdom (london),12,1912
https://query.nytimes.com/gst/abstract.html?res=9A00E4D91E3AE633A25752C1A9679C946296D6CF,PLAYGOERS KILL DRESS RULE; London Theatre Recognizes Growing Dislike of Evening Dress Tradition.,united kingdom,,,united kingdom (london),01,1913
https://query.nytimes.com/gst/abstract.html?res=9D07E2DB133BE633A25756C1A9649C946296D6CF,WILL SHOOT ALIEN AVIATORS.; New British Airship Rule Becomes Operative Immediately.,united kingdom,,united kingdom (british),,02,1913
https://query.nytimes.com/gst/abstract.html?res=9801E1D8133BE633A25750C2A9659C946296D6CF,London Sees War's End Near.,united kingdom,,,united kingdom (london),03,1913
https://query.nytimes.com/gst/abstract.html?res=9E07EFDC173FE633A25751C0A9629C946296D6CF,FAVORS SALARY INCREASE.; London Standard Also Suggests Permanent Embassy Establishment.,united kingdom,,,united kingdom (london),04,1913
https://query.nytimes.com/gst/abstract.html?res=9907EEDE143FE633A25750C2A9639C946296D6CF,SUMMER EMBASSY AT DUBLIN; British Ambassador Will Be Two Hours Away from the President.,united kingdom,,united kingdom (british),ireland (dublin),05,1913
https://query.nytimes.com/gst/abstract.html?res=9C07E4D6143FE633A25756C1A9609C946296D6CF,DR. AKED A CITIZEN NOW.; British Pastor Takes Out Naturalization Papers in West.,united kingdom,,united kingdom (british),,06,1913
https://query.nytimes.com/gst/abstract.html?res=9D03E1D9153FE633A25752C2A9619C946296D6CF,BRYAN PUTS OFF LECTURES.; Cancels Dates So He May Join Conference on Mexico.,mexico,mexico (mexico),,,07,1913
https://query.nytimes.com/gst/abstract.html?res=9D07E6DC1730E233A25756C2A96E9C946296D6CF,"EXPECTS HUERTA TO YIELD.; Wilson Relies on Himself, Not Europe, to Pacify Mexico.",mexico,mexico (mexico),,,08,1913
https://query.nytimes.com/gst/abstract.html?res=9500E7DA163DE633A25757C0A96F9C946296D6CF,"MANUEL TO WED TO-DAY.; Many Royalties, Including Prince of Wales, at Banquet Last Evening.",united kingdom,united kingdom (wales),,,09,1913
https://query.nytimes.com/gst/abstract.html?res=9B01E4D71139E633A25751C1A9669D946296D6CF,HUERTA BECOMES MEXICAN DICTATOR; Dissolves Congress and Calls Special Election for Oct. 26 to Choose New Body.,mexico,,mexico (mexican),,10,1913
https://query.nytimes.com/gst/abstract.html?res=990CE5D71E3BE633A25752C2A9679D946296D6CF,"GLYNN ASKS AID TO CLEAN STATE; Invites Chamber of Commerce to Help Him by Investigating Its Departments. PROMISES BUSINESS RULE Tax and Banking Law Reforms on His Programme ;- Budget to End ""Pork Barrel."" WE'LL HELP, SAYS CHOATE Jokes About Wilson's Mexican Policy, but Praises President at Commerce Dinner. GLYNN ASKS AID TO CLEAN STATE",mexico,,mexico (mexican),,11,1913
https://query.nytimes.com/gst/abstract.html?res=990CE1DD173DE633A25753C1A9649D946296D6CF,ATHLETES OF 55 TO COMPETE; Col. Ommanney Accepts London Bishop's Challenge.,united kingdom,,,united kingdom (london),12,1913
